0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0.004955792150913451,0.027120650689313533,0.050103786128749106,0.08806794839619073,0.0007427371843423185,0.044020964442309726,0.004243264048111058,0.0,0.03398733872202632,0.0014083890660428918,0.2573174941287075,0.059363139488116945,0.0010196913630205605,0.0007244098043609876,0.044844083974979736,0.0006144404224245482,0.032326461122612414,0.021009828934165767,0.19477089481059195,0.0015519556076130476,0.0005278792105754082,0.03532400319745297,0.0007436347450664431,0.08932549133534472,0.005885721026967842
0.003459042508517515,0.031285778858079094,0.059279975458593516,0.08339153728259488,0.0006655130858491865,0.05477749981195409,0.003502845725899367,0.0,0.03284482299165139,0.0014719814071825147,0.24917170474759104,0.06582529030099664,0.0007291606288653019,0.00042982439169448445,0.0459012935508431,0.0003149942111261432,0.029682654463374314,0.02095953607067086,0.188415924878755,0.0010642245323485404,0.0006482995181621138,0.037088565899761124,0.00042123848222236013,0.08312408472319739,0.005544206470070022
0.0030529790101992537,0.03066088856324812,0.059978613935842556,0.08268900310152999,0.0006845047312050577,0.05631169720093341,0.0033059246939142863,0.0,0.0322203608089014,0.0014342117966835977,0.2489020443799447,0.06744578070403524,0.0007085767904926379,0.0003686643756462836,0.046093949490301954,0.0002964874792006333,0.02955345691792836,0.02072235311719228,0.18765038333913134,0.0011477680939882774,0.0006862265391960023,0.03916932742130527,0.0004232525181968688,0.08087698711667457,0.005616557874307849
0.0028472027914739025,0.030622205115083078,0.062268019441449274,0.08232134900807665,0.0006853621816900687,0.0578164251175928,0.0032116998164242053,0.0,0.031637957287158576,0.0014538819655659711,0.2501955885302414,0.06979771692509269,0.000700233686672931,0.0003428576375077597,0.04661353079462311,0.00028017343568030264,0.029330413109049946,0.020486521893758908,0.182879205101824,0.0011442743757114863,0.0006498263848348619,0.03907264963521036,0.00043896987120699613,0.07967480684599697,0.005529129048073672
