0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0.0060520991608198115,0.020520644217750714,0.02961246138205034,0.07073465902408264,0.00030673237170967627,0.06987305790454616,0.006168201480923159,0.0,0.028672488005957834,0.0006697100133178163,0.19485781927714796,0.01649893617907018,2.0644387856699022e-05,0.0006665984847786309,0.05066407483206017,0.0002770342537851838,0.03958631130964747,0.010047048990872115,0.33357845316688073,0.0020219148688825723,0.0022177950847692474,0.003763219562235431,0.0007953005478406193,0.11140826457750663,0.000986530915508323
0.00409987125579405,0.020383005041097822,0.02803813673470882,0.08465178927527216,0.00014159840756736313,0.0666602125678121,0.006761495324713626,0.0,0.023108881004368934,0.0037377705247589287,0.18120257389317693,0.046021832484492,2.60353457096023e-06,0.00018892699339551763,0.03316107520304666,0.00021950551268979805,0.03877214589960984,0.009068017093666976,0.32077341861174524,0.0020586544225914953,0.00020567570451400234,0.015648820013905013,0.0002935719962672754,0.1106704826659731,0.0041299358342615075
0.003230081193234645,0.020886234061236054,0.028087218123535047,0.08784279715912338,0.00026801633781717407,0.06145030829002668,0.006791842697267332,0.0,0.027877984463787524,0.0019804062616657764,0.1792953269391611,0.040469897050258316,3.4337822149935825e-05,0.00019785649628184572,0.03710873576700913,0.0002153528285628267,0.03845680687669255,0.010733884351943855,0.30858578098458034,0.001778269420151254,0.00039252117594639196,0.01842180447089866,0.0005340078226295857,0.12141485784948564,0.003945671556554975
0.0033438799037342126,0.021136072718967745,0.031738384567030695,0.07337461907547213,0.0018939841856767292,0.057885547680797976,0.005967004050782998,0.0,0.028317104593692962,0.0018767156445332889,0.19691425438658733,0.050077353900063085,0.00047819756477971256,0.0003459146176774217,0.03688428414380208,0.00023456293164768788,0.038489139090902826,0.03926172377837304,0.23884916408673704,0.0020874003604556524,0.0004845262206267212,0.07751556057820379,0.0004845349988554526,0.08733663420550457,0.005023436715094806
0.0035798695358071767,0.02108220679515233,0.0304133858978217,0.07206043007253782,0.0009912268808448007,0.057363567371450395,0.005958453469190172,0.0,0.036355194488850925,0.0020618258874355705,0.19177489231740064,0.05264756528228806,0.0004575427558682831,0.00038039469376053675,0.0333242612755387,0.00016534951337963968,0.03630869204829583,0.039116356183008086,0.2308816531696192,0.0017096848977654234,0.00040952840094596153,0.07921701126108417,0.000470047927496435,0.09669156787457957,0.006579291999878507
0.0031627737018880757,0.027576556650532612,0.02749200678196119,0.080186385534866,0.0007355165674812038,0.03917144703842935,0.00469691459770539,0.0,0.037130334944685754,0.002238972628535439,0.2214792804653192,0.054063789038874654,0.002507359933926303,0.00041334904541414426,0.03134128395607024,0.00015673607176447588,0.032133554190028266,0.019110924003031635,0.25064382587911305,0.0020534603858262082,0.00033051763017884813,0.029920630262589166,0.00046013124522139166,0.1264863686863037,0.0065078807602537625
0.003962310090790098,0.03286662900072592,0.035233127065762586,0.08172210405799939,0.0016541411759272782,0.042903977916538834,0.004816575122329019,0.0,0.03637203766154365,0.0021342630697173915,0.2341232450620046,0.0469045443675647,0.0015389331545096225,0.00037766589792003114,0.03858245267806907,0.000170197198348508,0.03284361358983061,0.01863820274433372,0.23963910316281994,0.0014342645169872022,0.00025506378177439184,0.02944078268187497,0.0006419028927226139,0.1075268621477291,0.006218000962176756
0.0033097867368320428,0.025460145483753714,0.035502568317685834,0.08556243333486659,0.0008942359028661064,0.043716226604791186,0.003794621375001371,0.0,0.04337118361676257,0.0018624163937807612,0.23433649125657788,0.04590193187322313,0.001531025206259415,0.0007626714408371643,0.04543873961582588,0.00015684930548429083,0.03321127171523485,0.01664914014831732,0.23286045125901075,0.0013324247034500894,0.00016403529369190585,0.023856502264163946,0.0006125896347524112,0.11322194478817721,0.006490313728653752
0.004288336083022505,0.025218750737828335,0.03598861297788654,0.08788013101625211,0.0009530687453321401,0.0421152735126395,0.004470453364532841,0.0,0.04433092780647312,0.0016972956877351927,0.23681687250551972,0.04435999931605959,0.0014741363352358413,0.0006726802160765455,0.045578345471628284,0.0009311498131948358,0.03344701250556824,0.016132377719532874,0.2278512688936874,0.0013750978474778865,0.00019234559646529509,0.02415242713222281,0.0007171122380844875,0.11250695919022331,0.006849365287320692
0.004189250357567601,0.024486020544223115,0.03879406154978514,0.08747090424050766,0.0009216894987116074,0.04249109845653076,0.004357951034966088,0.0,0.04366914934211056,0.0018490111600645398,0.23962184905315248,0.046627489036284386,0.0018784963424845291,0.000640752171660453,0.04731315331032907,0.0009016426572364785,0.03285144938314193,0.01643571848568085,0.22022670992932353,0.0012421902785045354,0.00026485577502344737,0.025273881655348652,0.0007351288034169639,0.11024475595199935,0.007512790981946009
