0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0.004842572368091367,0.0200073158496789,0.0173022183341876,0.08700843252516349,0.00026997315908130435,0.0647144627080476,0.004389632880307594,0.0,0.032421233935006004,0.004608004357035206,0.18841417728793142,0.04265329286149029,2.1377346106601175e-05,0.0010995423213921887,0.051527316799979454,0.0002588061761045585,0.042521981707907,0.013916729824622729,0.3056380285795892,0.0035257122635214185,0.001745660215057596,0.008537918634942496,0.000696159293187461,0.1008649122887888,0.0030145382827798865
0.0029886194086808766,0.02472392431917558,0.025144266491995682,0.08607453822616705,0.0038637731243385243,0.0675297607468434,0.00717663516910965,0.0,0.03512703658604518,0.0013349780096736934,0.15629667952156398,0.0384565411471543,1.2227248941993684e-05,0.0003592971943305885,0.036626575594366,0.00036645411791674695,0.046742144287026874,0.01062018691147673,0.31508904057393833,0.002449174651405915,0.00036706335928372695,0.01609793820956905,0.000407158179927994,0.12013138107525125,0.0020146058458169933
0.0026797677335402715,0.016546114122752285,0.026583831266794783,0.09987814827918419,0.0009765333978451774,0.05472997936844277,0.006873710822483845,0.0,0.030911311965848613,0.0012435228836384232,0.2457062873230692,0.04615119646958936,3.9931851784774585e-05,0.00016985801910509354,0.035750992265502414,0.00021432377599330137,0.032286358307514695,0.01633211475766701,0.24774907116851067,0.005376057899815944,0.0008883756141488136,0.02041582953318161,0.00013160709439892718,0.10354884315117328,0.004816232928014647
0.0030249577052775013,0.021236118711172477,0.032707589559418326,0.08873965595258561,0.0009389241689844818,0.059319701999927914,0.005511658215224389,0.0,0.03230271100830498,0.0011389939812829334,0.23191922217770347,0.04597226300510694,0.00022934038733550863,0.0003409567759766031,0.037786228101249444,0.000158027301639736,0.031178935295731847,0.02800756980929845,0.22727738186727178,0.0037123985870095963,0.00034879004452050536,0.050167998775761176,0.00016747168562994573,0.09246889870428125,0.005344206179305017
0.0034149437299034486,0.027877236718128296,0.031355325603285175,0.07869802886791162,0.0006487111651310095,0.04387650923963213,0.004896473362343807,0.0,0.03350948297204554,0.001304559442227988,0.22793820492539876,0.04826008070051756,0.0021556736259925836,0.00038118582880029974,0.03941811500437852,0.00011672271751637597,0.03358521655892358,0.01812367980113265,0.24003779702766312,0.0024637317144004184,0.00034251649094442586,0.03433964893954097,0.0004717129023332295,0.1217638139901328,0.005020628671715631
0.004321094926706513,0.029830596782072984,0.03578575443638654,0.08071296384384594,0.0005288675511715179,0.04216391832872777,0.004460869033091116,0.0,0.03629445884696759,0.0024575140884899576,0.22731160453660115,0.054861546198718476,0.0022561745849102397,0.0003323993821139178,0.03686774964767395,0.00016953499636456783,0.028281345308797456,0.01862251576840429,0.23085142819002305,0.0021213468592366346,0.0006356420083357016,0.03392682156158633,0.00045848243040737523,0.12096879659342867,0.005778574095938011
0.004604254611603981,0.027648671934836715,0.04356501066980371,0.08037979994417913,0.0004805207618142071,0.03844579462246133,0.00403383775709544,0.0,0.04377863143244659,0.002211033253003315,0.23082818176171263,0.05332586182937583,0.003964131677281335,0.0003286979438619516,0.034740551436140465,0.00017049985166753406,0.028823636666331507,0.021093760721093927,0.22946341232055067,0.001379577885452979,0.00036522555688420623,0.03122994215029089,0.00045201819382445805,0.11182652557857671,0.006860421439710138
0.003887810809848607,0.027768595423035208,0.044400429745339635,0.0771931659863168,0.000630737881304153,0.04015348411394064,0.0035796082414678108,0.0,0.038994457695368225,0.0016610762261715871,0.22719868049519654,0.05322733228803398,0.0040230672227886495,0.0007026482645440837,0.03528836436177359,0.00015017635145569397,0.030111470971703302,0.01971459862478913,0.2388710705468404,0.001593841077758955,0.00038894599666796883,0.03329335560350598,0.00045079315379263055,0.1098725674497253,0.00684372146863111
0.004058856171371033,0.027620576432667274,0.04527615902750721,0.08035772891540804,0.0006904017242967407,0.03961539583671382,0.0035868069939498128,0.0,0.035676231872273645,0.0019854130544206864,0.22273646089007196,0.05438276252056935,0.0034958330106811147,0.0006957744121427718,0.03676669375883263,0.00014034977151525078,0.0296119268078747,0.02172100399647619,0.2330143831181098,0.0015674874442872118,0.00045639473456762786,0.041008966863987334,0.0006474176614272906,0.10770942716439869,0.007177547816449736
0.004132355601867446,0.02730367558306057,0.04287932114784916,0.08436017959092332,0.0007393067106656789,0.040437311625445414,0.0034973687584643385,0.0,0.03384736881601644,0.0018946498167976928,0.2277065393224999,0.052543134785699254,0.0033674116558990736,0.0007092764782474591,0.036568322942510834,0.0002134209290372122,0.031238366796196387,0.021717888857704936,0.22886980738848525,0.0015725760615622197,0.00041474089813829825,0.040640704189264736,0.0005791419181895035,0.10781610263555387,0.006951027489921009
0.004315248417929933,0.029056639619754673,0.04145724196216834,0.08337066731900304,0.0008180113445494225,0.0431268066740621,0.0034571108687697655,0.0,0.033594392451565244,0.0021891350321925095,0.23309569826625032,0.0517001461275818,0.0029810898294992134,0.0006524349209938345,0.0355048374330116,0.0001331849691627156,0.03066474189917597,0.02104400639586077,0.2269083703764524,0.00166022153300205,0.00039276206415490877,0.03960018515502847,0.0005569981546856862,0.10704561380879428,0.00667445537635108
