0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.222242994038997173e+09,1.220601833863518238e+09,1.332257861229979038e+09,6.893341076148236990e+08,0.000000000000000000e+00
1.332309079677771568e+09,1.139531090697424650e+09,1.416310907959460974e+09,6.808993160306346416e+08,0.000000000000000000e+00
1.305356622725650549e+09,1.123834246564412594e+09,1.313311131401374102e+09,7.075808910001294613e+08,0.000000000000000000e+00
1.353104241398070574e+09,1.419440169211343050e+09,1.522663661386868238e+09,7.540113366212251186e+08,0.000000000000000000e+00
1.275296600643442392e+09,1.311106427630671740e+09,1.369894535416351318e+09,7.474205907461161613e+08,0.000000000000000000e+00
1.276403790148345232e+09,1.099877469647954464e+09,1.327676544935025215e+09,7.041786646680533886e+08,0.000000000000000000e+00
1.298356428750049114e+09,1.075063587980012894e+09,1.393018566173136234e+09,7.781886249257795811e+08,0.000000000000000000e+00
1.171417083709850788e+09,1.166111511765599251e+09,1.359677562214100838e+09,7.112231793964374065e+08,0.000000000000000000e+00
1.266065883767760754e+09,1.150089494272312880e+09,1.348134081887383461e+09,7.342384757522931099e+08,0.000000000000000000e+00
1.158532240303321362e+09,1.222758497602434158e+09,1.305975295042010069e+09,7.730456187391502857e+08,0.000000000000000000e+00
1.363541556412122726e+09,1.096031114752777576e+09,1.311378149683659554e+09,6.904774879009604454e+08,0.000000000000000000e+00
1.259691341499767065e+09,1.041262306471167803e+09,1.268199845113402605e+09,6.877535596577057838e+08,0.000000000000000000e+00
1.208653629031335115e+09,1.126212381052895308e+09,1.215385361563084602e+09,6.280849153749155998e+08,0.000000000000000000e+00
1.332020630664381504e+09,1.319910028267781734e+09,1.231119098350353241e+09,6.728386228229019642e+08,0.000000000000000000e+00
1.331797875666805267e+09,1.280149421938704252e+09,1.320541141582145691e+09,7.142767683489928246e+08,0.000000000000000000e+00
1.123191745469113350e+09,1.261218311714799881e+09,1.391275423805635929e+09,7.538213246600704193e+08,0.000000000000000000e+00
1.266407959869051933e+09,1.294125629071311951e+09,1.311926187957827330e+09,7.047317647130924463e+08,0.000000000000000000e+00
1.231248891858684540e+09,1.282609495872277021e+09,1.424498649054976702e+09,7.967762631525087357e+08,0.000000000000000000e+00
1.076614144402831078e+09,1.017066186562013388e+09,1.143707703101548195e+09,6.233809684149031639e+08,0.000000000000000000e+00
1.255369482346245289e+09,1.187390675642189264e+09,1.311426346784509420e+09,6.512210742028142214e+08,0.000000000000000000e+00
1.288191391653881788e+09,1.280872833124166965e+09,1.323423924338702202e+09,7.007458758600473404e+08,0.000000000000000000e+00
1.307650480377745628e+09,1.328727630240807056e+09,1.415322579057082415e+09,7.005593315160601139e+08,0.000000000000000000e+00
1.219832692457995415e+09,1.199799213194743633e+09,1.349276854525107145e+09,6.608415221463313103e+08,0.000000000000000000e+00
1.402545290550035477e+09,1.390560862220484734e+09,1.486281459948071241e+09,8.508275096870117188e+08,0.000000000000000000e+00
1.062533735627512574e+09,1.002569739106142521e+09,1.286909395505731583e+09,6.648867628658051491e+08,0.000000000000000000e+00
