0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.258081385304981232e+09,4.983769493674099922e+09,2.776153823677127361e+09,9.282308554035143852e+08,0.000000000000000000e+00
6.883132050383321762e+09,6.133100200814216614e+09,3.071907101420185566e+09,1.032547059319348931e+09,0.000000000000000000e+00
6.435130093072230339e+09,5.334012445108524323e+09,2.743945548571240902e+09,1.028869978783649325e+09,0.000000000000000000e+00
6.870420427793081284e+09,5.000722805039516449e+09,2.877026261325283051e+09,1.031089362624466658e+09,0.000000000000000000e+00
6.537995362148151398e+09,4.932804355192063332e+09,2.793501016927663803e+09,1.013524014043934345e+09,0.000000000000000000e+00
6.194240973829120636e+09,6.505654059031801224e+09,2.663537786213380337e+09,1.008904484430585027e+09,0.000000000000000000e+00
5.839304796102905273e+09,5.012513531440816879e+09,2.685387646759626389e+09,9.375328739690874815e+08,0.000000000000000000e+00
6.490126027876738548e+09,5.165929793332184792e+09,2.942827389487998009e+09,1.101697198760689497e+09,0.000000000000000000e+00
6.172081915337112427e+09,6.159387215810455322e+09,2.901886531843032837e+09,9.512176378371951580e+08,0.000000000000000000e+00
5.952883071716556549e+09,6.871840994229471207e+09,2.760828450828368187e+09,9.444630772319812775e+08,0.000000000000000000e+00
5.921106713113272667e+09,5.667268790709281921e+09,2.924616436647809029e+09,1.013434082807044983e+09,0.000000000000000000e+00
6.286896402085361481e+09,6.179977548671020508e+09,3.070615950491726875e+09,1.045430790497810602e+09,0.000000000000000000e+00
6.319436991166805267e+09,5.300644530369642258e+09,2.773040050231540203e+09,9.098925693480261564e+08,0.000000000000000000e+00
6.576860241350845337e+09,5.313264147549191475e+09,3.065636665923714638e+09,1.020722965256836891e+09,0.000000000000000000e+00
6.476544556566629410e+09,5.388505121776441574e+09,2.888986886455849648e+09,9.969095899760837555e+08,0.000000000000000000e+00
5.860475051769567490e+09,5.242895536782250404e+09,2.664141531650465012e+09,9.848345613142528534e+08,0.000000000000000000e+00
6.179920615438202858e+09,5.503818063880409241e+09,2.929869209814615250e+09,9.620316355843427181e+08,0.000000000000000000e+00
6.555511389173959732e+09,6.116365476913821220e+09,2.721572320415462971e+09,9.804847210774000883e+08,0.000000000000000000e+00
5.859661653934499741e+09,4.807403782277257919e+09,2.809920437646299839e+09,8.950501213227379322e+08,0.000000000000000000e+00
5.710604275712867737e+09,6.583081004121520996e+09,2.879104057840651989e+09,9.639310237121670246e+08,0.000000000000000000e+00
6.665008568765923500e+09,5.362609480474296570e+09,2.632712297946625233e+09,8.965275142683279514e+08,0.000000000000000000e+00
6.354978305824899673e+09,6.659548722456136703e+09,2.802830282984146118e+09,9.908551054381825924e+08,0.000000000000000000e+00
6.177828646129160881e+09,5.214478164673552513e+09,3.019228224582930565e+09,1.031361535141650081e+09,0.000000000000000000e+00
6.279247633917865753e+09,4.926472204089477539e+09,2.929162233871390343e+09,9.467643207851301432e+08,0.000000000000000000e+00
6.534261049550645828e+09,6.009055996613480568e+09,2.736040674079105377e+09,1.031115420289763331e+09,0.000000000000000000e+00
6.446682259619114876e+09,7.011966010703607559e+09,2.987960365179848194e+09,1.076466904310722589e+09,0.000000000000000000e+00
6.566691639736188889e+09,5.528413743002596855e+09,2.996321803347192287e+09,1.007875619779262185e+09,0.000000000000000000e+00
6.290696895616487503e+09,5.131880131414098740e+09,2.658209379374204636e+09,9.739303472621457577e+08,0.000000000000000000e+00
6.450041750138473511e+09,5.371078903480657578e+09,2.789206762705683708e+09,9.618763721229766607e+08,0.000000000000000000e+00
6.204584577364816666e+09,5.270269645030812263e+09,2.729889647370108128e+09,9.843986166377879381e+08,0.000000000000000000e+00
6.477594934513452530e+09,5.803269521368576050e+09,2.993614832179932117e+09,1.030771145084446669e+09,0.000000000000000000e+00
6.522686343430273056e+09,7.108411464174369812e+09,2.963565719196697235e+09,1.024444831994626045e+09,0.000000000000000000e+00
6.668505517477149963e+09,6.421849764917224884e+09,2.700404097469140530e+09,9.199302690145676136e+08,0.000000000000000000e+00
6.107297313292730331e+09,6.076188559139286041e+09,3.184891683851431847e+09,1.050988878787244797e+09,0.000000000000000000e+00
7.013856253920066833e+09,6.903105960632791519e+09,3.050168207008490562e+09,9.961591027908208370e+08,0.000000000000000000e+00
6.686997055345623970e+09,6.624460594431814194e+09,2.789133325567006588e+09,9.696102952658418417e+08,0.000000000000000000e+00
6.482249279969542503e+09,6.238695064024440765e+09,2.823152036946985722e+09,1.054462067808981180e+09,0.000000000000000000e+00
6.922959742230655670e+09,6.897240358026507378e+09,2.926397302467446327e+09,1.025457068117952347e+09,0.000000000000000000e+00
6.065255277461784363e+09,5.182489790176713943e+09,2.708961108034216881e+09,1.009743584589546561e+09,0.000000000000000000e+00
6.792298549785837173e+09,6.158615411219876289e+09,3.097630325818228722e+09,1.069493658260063648e+09,0.000000000000000000e+00
6.384269983631808281e+09,5.398958858881021500e+09,2.723425159633384228e+09,1.005205860202332497e+09,0.000000000000000000e+00
6.864394952059179306e+09,5.919710938721796036e+09,3.330318772925175667e+09,1.112364373116731405e+09,0.000000000000000000e+00
6.854102536844410896e+09,6.113195716940567970e+09,2.893252767815022945e+09,1.006766768684069991e+09,0.000000000000000000e+00
6.246346398966224670e+09,4.997808108083732605e+09,2.883069182963745117e+09,1.081181394155060053e+09,0.000000000000000000e+00
6.408212664767341614e+09,6.318015730501049042e+09,3.079815205205249310e+09,9.735926195917310715e+08,0.000000000000000000e+00
5.827341781718572617e+09,6.039109038255569458e+09,2.642509908363386154e+09,8.980525423116095066e+08,0.000000000000000000e+00
6.367919420773997307e+09,5.413397907653622627e+09,2.638641756335319519e+09,9.959443701132352352e+08,0.000000000000000000e+00
6.481474845655740738e+09,6.483211566927056313e+09,2.610640615858159065e+09,9.245753231954286098e+08,0.000000000000000000e+00
6.308002833777081490e+09,5.979789105815007210e+09,2.783258594102004051e+09,1.065967530035885334e+09,0.000000000000000000e+00
6.210961310641886711e+09,5.273700538061517715e+09,2.661377656120121479e+09,9.457629614541103840e+08,0.000000000000000000e+00
6.821497330303207397e+09,6.774953116996093750e+09,3.073391752590512276e+09,1.063838091432314157e+09,0.000000000000000000e+00
5.789452430816393852e+09,4.793977459262289047e+09,2.858014308439084053e+09,9.600748254691472054e+08,0.000000000000000000e+00
6.573646654657875061e+09,5.046091413974293709e+09,2.814646968380907059e+09,9.294375225600724220e+08,0.000000000000000000e+00
6.039968191541458130e+09,5.832671271930147171e+09,2.806680792362466335e+09,9.850436069247636795e+08,0.000000000000000000e+00
6.328591802443742752e+09,7.164014478728683472e+09,3.140307121012945652e+09,1.084000377717402935e+09,0.000000000000000000e+00
6.392535064510227203e+09,4.750972847829156876e+09,2.644004051205544949e+09,9.600257057564319372e+08,0.000000000000000000e+00
6.266689828222245216e+09,5.649070850953708649e+09,3.287943797168526649e+09,1.149766459328187227e+09,0.000000000000000000e+00
6.817942322824212074e+09,5.725512650687009811e+09,3.076748277778219223e+09,1.067437514382865429e+09,0.000000000000000000e+00
6.196790026492348671e+09,6.729438270101079941e+09,2.707402416885434151e+09,9.732981752123193741e+08,0.000000000000000000e+00
6.017063984094327927e+09,4.908525152227363586e+09,2.951118262862321854e+09,1.002360380729431152e+09,0.000000000000000000e+00
6.174748104936279297e+09,5.756841166031581879e+09,2.983320310110802650e+09,9.891830065761196613e+08,0.000000000000000000e+00
6.452914740122639656e+09,5.389629050269128799e+09,2.847601386457198620e+09,8.982051913057255745e+08,0.000000000000000000e+00
6.473788179894621849e+09,5.338074048651344299e+09,2.744726513005605698e+09,9.171704296091293097e+08,0.000000000000000000e+00
6.275272666765760422e+09,5.987478126019732475e+09,2.839537845631052494e+09,9.861019329833866358e+08,0.000000000000000000e+00
6.498439485646800995e+09,5.098380353211381912e+09,2.959789067532446384e+09,1.022141047023304105e+09,0.000000000000000000e+00
6.584807696967423439e+09,5.087715439344870567e+09,2.916559773411109924e+09,9.512260900079770088e+08,0.000000000000000000e+00
6.606919523363901138e+09,5.177332380101776123e+09,2.927060061282101631e+09,1.041628867381050706e+09,0.000000000000000000e+00
6.497881407342221260e+09,5.920229940989748001e+09,3.000826045986887932e+09,1.032200507161923885e+09,0.000000000000000000e+00
6.056167714661681175e+09,4.821275624890191078e+09,2.856451354347301006e+09,9.596895354240256548e+08,0.000000000000000000e+00
5.936370701243247986e+09,5.174360545865821838e+09,2.865741817718184948e+09,1.016492229561224341e+09,0.000000000000000000e+00
7.004823243773259163e+09,5.139831891920234680e+09,2.885806870691952705e+09,1.048550891200285196e+09,0.000000000000000000e+00
6.195411277520333290e+09,6.990098664638479233e+09,3.155054275693430901e+09,1.022162703746054411e+09,0.000000000000000000e+00
6.406112109047351837e+09,5.005887549543048859e+09,2.886409792019634724e+09,1.058505800317318678e+09,0.000000000000000000e+00
6.098972598699213028e+09,4.905000185361878395e+09,2.898484129082012653e+09,9.551552106522836685e+08,0.000000000000000000e+00
6.652272683612422943e+09,6.168907571147563934e+09,2.712694506566415787e+09,1.007205092120302081e+09,0.000000000000000000e+00
5.532047307126604080e+09,5.048804240956276894e+09,2.786950803303979874e+09,9.272117416722376347e+08,0.000000000000000000e+00
6.143609772049858093e+09,6.298160883322631836e+09,2.837645917503518105e+09,1.012022797602712154e+09,0.000000000000000000e+00
5.279759086307255745e+09,6.986014895075858116e+09,2.967973699103057861e+09,1.036235382411832809e+09,0.000000000000000000e+00
6.335365846862236023e+09,5.548343025422676086e+09,2.639702992818482399e+09,1.049372204388458610e+09,0.000000000000000000e+00
6.340799638261386871e+09,6.919946210944906235e+09,3.020473532897767067e+09,9.923695491636004448e+08,0.000000000000000000e+00
