0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.547186452353695869e+09,5.235527113587507248e+09,2.848885464065191746e+09,9.895662442568206787e+08,0.000000000000000000e+00
5.655585418141942978e+09,4.854930780478878021e+09,2.723635001820072651e+09,9.725720637787680626e+08,0.000000000000000000e+00
5.267268724818571091e+09,4.868366980017229080e+09,2.474925268301301003e+09,9.259656957765488625e+08,0.000000000000000000e+00
5.724058503289316177e+09,5.393556792245282173e+09,2.828108963117867947e+09,1.032692976111672759e+09,0.000000000000000000e+00
4.733280437374341011e+09,4.730703389251558304e+09,2.834999725527645111e+09,9.793072903402866125e+08,0.000000000000000000e+00
5.520843377530149460e+09,4.474477390208352089e+09,2.599996030422551155e+09,1.009638811894934773e+09,0.000000000000000000e+00
5.748617617666477203e+09,5.295317284268064499e+09,2.714265656152355194e+09,9.992347857292690277e+08,0.000000000000000000e+00
4.742495922360343933e+09,5.547780973770597458e+09,2.765307653657184601e+09,9.698892269313588142e+08,0.000000000000000000e+00
5.025136067558328629e+09,4.530897421605410576e+09,2.710032410526434898e+09,9.507325631052557230e+08,0.000000000000000000e+00
5.702620942477375031e+09,5.496128996926358223e+09,2.814975928564650536e+09,1.020112210276645184e+09,0.000000000000000000e+00
5.297827269568772316e+09,5.484868308860712051e+09,2.643928378236845970e+09,9.768518608264263868e+08,0.000000000000000000e+00
5.657975852298388481e+09,5.459393813923160553e+09,2.815928989115594864e+09,1.060906017318127513e+09,0.000000000000000000e+00
5.463177672362542152e+09,5.589435625836647034e+09,2.575203025144577503e+09,9.437781947894142866e+08,0.000000000000000000e+00
5.415082712497879028e+09,4.690687669987390518e+09,2.405851373248081684e+09,9.714444608441181183e+08,0.000000000000000000e+00
5.712168199903459549e+09,4.457565696849346161e+09,2.607301845492317200e+09,9.673565900230109692e+08,0.000000000000000000e+00
5.847769716628170013e+09,6.370552132846782684e+09,2.616154220797044277e+09,9.977313517897588015e+08,0.000000000000000000e+00
5.093259786025760651e+09,5.769218162380189896e+09,2.712296336761693001e+09,1.009596328003320217e+09,0.000000000000000000e+00
5.304983658068103790e+09,4.444676902338447571e+09,2.536028224364750862e+09,9.390063881281168461e+08,0.000000000000000000e+00
5.346599337882023811e+09,5.341966168415863991e+09,2.588597721297385216e+09,8.647032450782814026e+08,0.000000000000000000e+00
4.686836903919216156e+09,5.920416187631240845e+09,2.585556919889629364e+09,9.417189509029781818e+08,0.000000000000000000e+00
5.812872701414325714e+09,5.012066900345373154e+09,2.688317691456240654e+09,9.673003694111223221e+08,0.000000000000000000e+00
5.184885514810817719e+09,6.022528470803984642e+09,2.601979309144065380e+09,9.191090434711840153e+08,0.000000000000000000e+00
5.536484611837922096e+09,4.971948966288307190e+09,2.854729216282225609e+09,1.002290719506846189e+09,0.000000000000000000e+00
5.632311020553319931e+09,4.244346169554038525e+09,2.551579241502005577e+09,9.595153349803895950e+08,0.000000000000000000e+00
5.247367368136011124e+09,5.410551965854146004e+09,2.717731788530894756e+09,1.077812107059386253e+09,0.000000000000000000e+00
5.506835881928130150e+09,4.054825086704202652e+09,2.541295401505653858e+09,1.011222390501969695e+09,0.000000000000000000e+00
5.643454052758969307e+09,4.378645085684816360e+09,2.534418816253220558e+09,1.019919988796430349e+09,0.000000000000000000e+00
5.591926666043019295e+09,4.427425637959645271e+09,2.760615484991788864e+09,9.462342767943247557e+08,0.000000000000000000e+00
5.641195921960229874e+09,4.245516810399380684e+09,2.577277873265000820e+09,9.363103280333455801e+08,0.000000000000000000e+00
5.627529140974701881e+09,5.119705264458540916e+09,2.812215634105354786e+09,1.082480056938622236e+09,0.000000000000000000e+00
5.997567798788101196e+09,6.249560873342723846e+09,2.647984936478210926e+09,1.075494440832585573e+09,0.000000000000000000e+00
5.350330488941665649e+09,5.669946525767897606e+09,2.498451513764069080e+09,9.032364136584788561e+08,0.000000000000000000e+00
