0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.986539370976240804e+01,2.168318541758657148e+01,1.367289788511414272e+01,0.000000000000000000e+00
4.007073236506194291e+01,2.162960796890041593e+01,1.323691084689971120e+01,0.000000000000000000e+00
4.069719551452253370e+01,2.247984333638187593e+01,1.342054574186303029e+01,0.000000000000000000e+00
4.011896010845784843e+01,2.107342740780864077e+01,1.350894935975447630e+01,0.000000000000000000e+00
4.030536208866359971e+01,2.111930066492445945e+01,1.294581890732443696e+01,0.000000000000000000e+00
4.049718116077610830e+01,2.140619031848726550e+01,1.296593036298999557e+01,0.000000000000000000e+00
4.032171398563417597e+01,2.178344029427660544e+01,1.400558096170417421e+01,0.000000000000000000e+00
4.131303046851051164e+01,2.233124151422525827e+01,1.383448612129930666e+01,0.000000000000000000e+00
4.107590711749408996e+01,2.277732036215508771e+01,1.407551926614917193e+01,0.000000000000000000e+00
4.066191963967577294e+01,2.184773084647749997e+01,1.296144944877844551e+01,0.000000000000000000e+00
