0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.822942708570841397e+00,1.233962739095020744e+00,7.343129380146148355e-01,0.000000000000000000e+00
2.754427090981213855e+00,1.205939194630946121e+00,6.734131698721386172e-01,0.000000000000000000e+00
2.991592010401824542e+00,1.334213220388110077e+00,8.227564216678243669e-01,0.000000000000000000e+00
2.934862805987156875e+00,1.363936864599641252e+00,7.821874968313258236e-01,0.000000000000000000e+00
2.882302660406006467e+00,1.321241988202413342e+00,8.374068503978580047e-01,0.000000000000000000e+00
2.795685858085829256e+00,1.256457188200350572e+00,7.589671722292214984e-01,0.000000000000000000e+00
2.846458308851989472e+00,1.231509666290669269e+00,7.150198078767274756e-01,0.000000000000000000e+00
2.911426600873433745e+00,1.248900634852927904e+00,7.485488997476326123e-01,0.000000000000000000e+00
2.869686834313428747e+00,1.279643362918450489e+00,7.696314402687958189e-01,0.000000000000000000e+00
2.927552008639335845e+00,1.326819331955581660e+00,8.253791720121865794e-01,0.000000000000000000e+00
