0.000000000000000000e+00,0.000000000000000000e+00
1.572269110783337951e+08,0.000000000000000000e+00
1.804292370171453059e+08,0.000000000000000000e+00
1.870771255111080706e+08,0.000000000000000000e+00
1.587186465486948490e+08,0.000000000000000000e+00
1.601413528532335162e+08,0.000000000000000000e+00
1.571672737933838964e+08,0.000000000000000000e+00
1.458777668040305972e+08,0.000000000000000000e+00
1.716249500380830169e+08,0.000000000000000000e+00
1.665104891430785358e+08,0.000000000000000000e+00
1.698443948122247458e+08,0.000000000000000000e+00
1.557444509366253614e+08,0.000000000000000000e+00
1.465675790845037401e+08,0.000000000000000000e+00
1.563553511712602973e+08,0.000000000000000000e+00
1.350106339496263266e+08,0.000000000000000000e+00
2.003581153552006483e+08,0.000000000000000000e+00
1.728222764874696732e+08,0.000000000000000000e+00
1.788111828472144604e+08,0.000000000000000000e+00
1.592285661293466091e+08,0.000000000000000000e+00
1.643643592506619692e+08,0.000000000000000000e+00
1.669465474385924637e+08,0.000000000000000000e+00
1.421225055651755333e+08,0.000000000000000000e+00
1.583862291261112690e+08,0.000000000000000000e+00
1.747564446093096137e+08,0.000000000000000000e+00
1.760486140300959051e+08,0.000000000000000000e+00
1.594741775300236940e+08,0.000000000000000000e+00
1.864773512751514912e+08,0.000000000000000000e+00
1.690075523808963895e+08,0.000000000000000000e+00
1.633960947371440828e+08,0.000000000000000000e+00
1.590387622183628380e+08,0.000000000000000000e+00
1.736511591264469922e+08,0.000000000000000000e+00
1.778769783862016797e+08,0.000000000000000000e+00
1.540170878012315631e+08,0.000000000000000000e+00
1.378752040548905134e+08,0.000000000000000000e+00
1.705309732010991573e+08,0.000000000000000000e+00
1.346439597997438908e+08,0.000000000000000000e+00
1.541002388957229257e+08,0.000000000000000000e+00
1.439484770928648114e+08,0.000000000000000000e+00
1.505165116887676418e+08,0.000000000000000000e+00
1.574824495883226395e+08,0.000000000000000000e+00
1.557005301321609318e+08,0.000000000000000000e+00
1.891637194132541418e+08,0.000000000000000000e+00
1.440598669668698013e+08,0.000000000000000000e+00
1.696671808228972852e+08,0.000000000000000000e+00
1.663119246500189602e+08,0.000000000000000000e+00
1.664917707413733304e+08,0.000000000000000000e+00
1.685287950811720490e+08,0.000000000000000000e+00
1.708575628331857026e+08,0.000000000000000000e+00
1.733503003237343431e+08,0.000000000000000000e+00
1.602412375496759713e+08,0.000000000000000000e+00
1.613052047780191600e+08,0.000000000000000000e+00
