0.000000000000000000e+00,0.000000000000000000e+00
7.650013772688974142e+08,0.000000000000000000e+00
7.578871101178500652e+08,0.000000000000000000e+00
7.986098581799440384e+08,0.000000000000000000e+00
7.421262697142608166e+08,0.000000000000000000e+00
7.557901535552159548e+08,0.000000000000000000e+00
7.330129644016587734e+08,0.000000000000000000e+00
7.713554567744669914e+08,0.000000000000000000e+00
7.657910354194397926e+08,0.000000000000000000e+00
8.036438986565399170e+08,0.000000000000000000e+00
7.602267350846520662e+08,0.000000000000000000e+00
6.968726412527762651e+08,0.000000000000000000e+00
7.560910099673565626e+08,0.000000000000000000e+00
7.534595706693129539e+08,0.000000000000000000e+00
7.000807613221578598e+08,0.000000000000000000e+00
7.008686960783830881e+08,0.000000000000000000e+00
7.046087378960716724e+08,0.000000000000000000e+00
7.379654092486727238e+08,0.000000000000000000e+00
7.403960666154496670e+08,0.000000000000000000e+00
7.426320308358814716e+08,0.000000000000000000e+00
7.045615938882968426e+08,0.000000000000000000e+00
7.660794796122264862e+08,0.000000000000000000e+00
7.425386826161222458e+08,0.000000000000000000e+00
7.473070940509743690e+08,0.000000000000000000e+00
7.298739746758005619e+08,0.000000000000000000e+00
7.310436548078727722e+08,0.000000000000000000e+00
7.337402853713951111e+08,0.000000000000000000e+00
7.737212376681516171e+08,0.000000000000000000e+00
7.481187440267772675e+08,0.000000000000000000e+00
7.088461931004521847e+08,0.000000000000000000e+00
7.572320296948199272e+08,0.000000000000000000e+00
7.805056033575301170e+08,0.000000000000000000e+00
7.640830083716037273e+08,0.000000000000000000e+00
7.471529474063687325e+08,0.000000000000000000e+00
7.380166576654090881e+08,0.000000000000000000e+00
7.172660225080752373e+08,0.000000000000000000e+00
7.205358753433339596e+08,0.000000000000000000e+00
6.974601994669708014e+08,0.000000000000000000e+00
7.546156856257433891e+08,0.000000000000000000e+00
7.353790100660101175e+08,0.000000000000000000e+00
7.088249640094268322e+08,0.000000000000000000e+00
7.382089865601406097e+08,0.000000000000000000e+00
6.927071641082248688e+08,0.000000000000000000e+00
7.121615016218755245e+08,0.000000000000000000e+00
7.349320876281871796e+08,0.000000000000000000e+00
7.567607593242430687e+08,0.000000000000000000e+00
7.422904887401416302e+08,0.000000000000000000e+00
7.005572942280951738e+08,0.000000000000000000e+00
6.780080549313498735e+08,0.000000000000000000e+00
6.876119809999046326e+08,0.000000000000000000e+00
6.966240495210744143e+08,0.000000000000000000e+00
