0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.469057081946673371e+01,1.072334760365807327e+01,6.515270405106406315e+00,0.000000000000000000e+00
1.474639983329672077e+01,1.066825023333417555e+01,6.559894280372062347e+00,0.000000000000000000e+00
1.475404414415429599e+01,1.091678601337065402e+01,6.571683057738646916e+00,0.000000000000000000e+00
1.503867432927811620e+01,1.103481839393479191e+01,6.647436941801746713e+00,0.000000000000000000e+00
1.492744809668628037e+01,1.070119098265617552e+01,6.536437969545293214e+00,0.000000000000000000e+00
1.485990271081258385e+01,1.104560828900317837e+01,6.631415995101711758e+00,0.000000000000000000e+00
1.471626154327907265e+01,1.082182927924723614e+01,6.507108065084465487e+00,0.000000000000000000e+00
1.476304289628097877e+01,1.088034393248545584e+01,6.567025919845655757e+00,0.000000000000000000e+00
1.465469338764668095e+01,1.063225461623194334e+01,6.467689091042998939e+00,0.000000000000000000e+00
1.473812337349687596e+01,1.103922886926668845e+01,6.537221769617116429e+00,0.000000000000000000e+00
1.503301974418815412e+01,1.080118654421128710e+01,6.591103045454496545e+00,0.000000000000000000e+00
1.462607920914263460e+01,1.090281090624758242e+01,6.451964679302038874e+00,0.000000000000000000e+00
1.489484672230718765e+01,1.087018275705666781e+01,6.615190282249043818e+00,0.000000000000000000e+00
1.460142971628680542e+01,1.099992883424756407e+01,6.629707574838787032e+00,0.000000000000000000e+00
1.467011761887263432e+01,1.061528652949515994e+01,6.506899983090402628e+00,0.000000000000000000e+00
1.487935889457763494e+01,1.067890859639554968e+01,6.543455985042101908e+00,0.000000000000000000e+00
1.472933710889556203e+01,1.088174326124972424e+01,6.435561053314578395e+00,0.000000000000000000e+00
1.507837986849139078e+01,1.114701860336419159e+01,6.736988450293275754e+00,0.000000000000000000e+00
1.472214680540857579e+01,1.100629432320089229e+01,6.474737092921930781e+00,0.000000000000000000e+00
1.481648760727238567e+01,1.103624066779236834e+01,6.641282717797810875e+00,0.000000000000000000e+00
1.478724646226445927e+01,1.078708805971994167e+01,6.695600561242200932e+00,0.000000000000000000e+00
1.460427533446376458e+01,1.080880977244306429e+01,6.658024109296111881e+00,0.000000000000000000e+00
1.457403550520231406e+01,1.098378961860329284e+01,6.610392973430228025e+00,0.000000000000000000e+00
1.484990913944310620e+01,1.081114481286781270e+01,6.390469699783743351e+00,0.000000000000000000e+00
1.477577356708111722e+01,1.068524078137583899e+01,6.495229723612285788e+00,0.000000000000000000e+00
