0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.083346757526930446e+02,4.564906334925304066e+01,1.663560101854649886e+01,0.000000000000000000e+00
1.097547892576712911e+02,4.269071152548680459e+01,1.537041757663061858e+01,0.000000000000000000e+00
1.096482908672156498e+02,4.434226945683100496e+01,1.577905821575919276e+01,0.000000000000000000e+00
1.089477045148904608e+02,4.121400785014817814e+01,1.529100991674082621e+01,0.000000000000000000e+00
1.103127569483502555e+02,4.412557607018545980e+01,1.560131624400487738e+01,0.000000000000000000e+00
1.158948540167987460e+02,4.399937266151832205e+01,1.590677966533159449e+01,0.000000000000000000e+00
1.154241915428354162e+02,4.688920733596888368e+01,1.608330044245672497e+01,0.000000000000000000e+00
1.097945375973337718e+02,4.673091508986112785e+01,1.682024940407515601e+01,0.000000000000000000e+00
1.123215462063979686e+02,4.324461663183645754e+01,1.667125740316894777e+01,0.000000000000000000e+00
1.025883195101370120e+02,4.182740794238215187e+01,1.477876979826852555e+01,0.000000000000000000e+00
1.094488993892723840e+02,4.498025372365238894e+01,1.717428191605401011e+01,0.000000000000000000e+00
1.100603801905462973e+02,4.696101564066600531e+01,1.688852676371914896e+01,0.000000000000000000e+00
1.078641851437945576e+02,4.595951096989028883e+01,1.632836326579128539e+01,0.000000000000000000e+00
1.105598497749418385e+02,3.931907657828077163e+01,1.495268563605250733e+01,0.000000000000000000e+00
1.152588139481003964e+02,4.694718692335959531e+01,1.776583807209890153e+01,0.000000000000000000e+00
1.124216959088132057e+02,4.556422948045475607e+01,1.592125545758852212e+01,0.000000000000000000e+00
1.107761990642592878e+02,4.681355052635164782e+01,1.527352168469971794e+01,0.000000000000000000e+00
1.036286584926528889e+02,4.043742220330738490e+01,1.444319602058746810e+01,0.000000000000000000e+00
1.040208521421775458e+02,4.499291110283571982e+01,1.560097083951317032e+01,0.000000000000000000e+00
1.099857970045846685e+02,4.274938440175304777e+01,1.352040636630584558e+01,0.000000000000000000e+00
1.057352331804699048e+02,4.293487007905675767e+01,1.520589630741858045e+01,0.000000000000000000e+00
1.099545503995737192e+02,4.210154879447676990e+01,1.590273785329849687e+01,0.000000000000000000e+00
1.088414458706879770e+02,4.324200691075282066e+01,1.730988412050698955e+01,0.000000000000000000e+00
1.164793283972542781e+02,4.762852172278181229e+01,1.731897158843609930e+01,0.000000000000000000e+00
1.126328011691771138e+02,4.404589186852929572e+01,1.659144536043407214e+01,0.000000000000000000e+00
