0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.696885742425806711e+02,1.120256472217234460e+02,3.459843917678824710e+01,0.000000000000000000e+00
2.744099662371316413e+02,1.134245991801912226e+02,3.846280290056232332e+01,0.000000000000000000e+00
2.730784464210589135e+02,1.129339040974646764e+02,4.180007442239662652e+01,0.000000000000000000e+00
2.873237239502362854e+02,1.149184649413963797e+02,3.689789083979020745e+01,0.000000000000000000e+00
2.614697724150677232e+02,1.060892088147991217e+02,3.493891406447074388e+01,0.000000000000000000e+00
2.632174524356438496e+02,1.084145946204455697e+02,3.620059223802921622e+01,0.000000000000000000e+00
2.805937192730180527e+02,1.138832726048046879e+02,3.505695780883017676e+01,0.000000000000000000e+00
2.783892390368764609e+02,1.080530532019650281e+02,3.366392508829186880e+01,0.000000000000000000e+00
2.816861896500135458e+02,1.109204358455458816e+02,4.095249203945373750e+01,0.000000000000000000e+00
2.740675986281158885e+02,1.118602566959815334e+02,3.073483817151428354e+01,0.000000000000000000e+00
2.792514528841051060e+02,1.141499841526224373e+02,3.774149521468503110e+01,0.000000000000000000e+00
2.794915321144320615e+02,1.129173769423795335e+02,3.606080688624818720e+01,0.000000000000000000e+00
2.735099864651658663e+02,1.156640572277761123e+02,4.004426712346872819e+01,0.000000000000000000e+00
2.799565734475617091e+02,1.114736287140762983e+02,3.699431350621902936e+01,0.000000000000000000e+00
2.777800551188627765e+02,1.076775508542258990e+02,3.383842040753168590e+01,0.000000000000000000e+00
2.697250256056134958e+02,1.119924146458970569e+02,3.358672954294855373e+01,0.000000000000000000e+00
2.818452591516953021e+02,1.085718683135430922e+02,3.677857747201066729e+01,0.000000000000000000e+00
2.740214504221927996e+02,1.084124611274277612e+02,3.693280345543075072e+01,0.000000000000000000e+00
2.831182977605198516e+02,1.091786242713719446e+02,3.723229761273429972e+01,0.000000000000000000e+00
2.578612025407484225e+02,1.037562731561257863e+02,3.292900181450380614e+01,0.000000000000000000e+00
2.670267063528817175e+02,1.078336513328002582e+02,3.585198801954415160e+01,0.000000000000000000e+00
2.657399731411323955e+02,1.091911408900781595e+02,3.580309901875899214e+01,0.000000000000000000e+00
2.742882921314885607e+02,1.097443716671905065e+02,3.496387282847143041e+01,0.000000000000000000e+00
2.762121950087879441e+02,1.084630840658398085e+02,3.351542437413437625e+01,0.000000000000000000e+00
2.751127161658229738e+02,1.057043319713887399e+02,3.526954120173251539e+01,0.000000000000000000e+00
