0.000000000000000000e+00,0.000000000000000000e+00
4.736954779530934334e+09,0.000000000000000000e+00
4.754444309834890366e+09,0.000000000000000000e+00
4.899717692929282188e+09,0.000000000000000000e+00
4.562868268857446671e+09,0.000000000000000000e+00
4.612594904473883629e+09,0.000000000000000000e+00
4.645113771471418381e+09,0.000000000000000000e+00
4.587995363565624237e+09,0.000000000000000000e+00
4.722099766652952194e+09,0.000000000000000000e+00
4.693105943128569603e+09,0.000000000000000000e+00
5.226002339199999809e+09,0.000000000000000000e+00
4.537676361037200928e+09,0.000000000000000000e+00
4.957934716491682053e+09,0.000000000000000000e+00
4.897552091833894730e+09,0.000000000000000000e+00
4.777995531163556099e+09,0.000000000000000000e+00
4.575651290538599014e+09,0.000000000000000000e+00
5.144801724504102707e+09,0.000000000000000000e+00
4.535883429206995964e+09,0.000000000000000000e+00
4.758034116657188416e+09,0.000000000000000000e+00
4.788257016699112892e+09,0.000000000000000000e+00
4.656329431989881516e+09,0.000000000000000000e+00
5.298114155609606743e+09,0.000000000000000000e+00
4.812666048502337456e+09,0.000000000000000000e+00
4.692112322663002968e+09,0.000000000000000000e+00
4.972131123271140099e+09,0.000000000000000000e+00
5.140811225448206902e+09,0.000000000000000000e+00
4.725815563624810219e+09,0.000000000000000000e+00
5.034996964091432571e+09,0.000000000000000000e+00
4.825548331520572662e+09,0.000000000000000000e+00
5.191493124331722260e+09,0.000000000000000000e+00
4.968410925574172974e+09,0.000000000000000000e+00
5.126538094066367149e+09,0.000000000000000000e+00
4.922285358092395782e+09,0.000000000000000000e+00
5.155734203847574234e+09,0.000000000000000000e+00
4.535490147934810638e+09,0.000000000000000000e+00
4.603692824803707123e+09,0.000000000000000000e+00
4.940031747732779503e+09,0.000000000000000000e+00
4.891328252453279495e+09,0.000000000000000000e+00
4.617404817210268974e+09,0.000000000000000000e+00
4.630550202020589828e+09,0.000000000000000000e+00
4.853603528154088974e+09,0.000000000000000000e+00
4.851705414548011780e+09,0.000000000000000000e+00
5.105593239912370682e+09,0.000000000000000000e+00
4.893056296383126259e+09,0.000000000000000000e+00
4.776519529220579147e+09,0.000000000000000000e+00
4.931407127819407463e+09,0.000000000000000000e+00
4.835327138163075447e+09,0.000000000000000000e+00
5.103318139062098503e+09,0.000000000000000000e+00
5.002241258466883659e+09,0.000000000000000000e+00
5.029992073546164513e+09,0.000000000000000000e+00
5.142885099067702293e+09,0.000000000000000000e+00
